rcept_no,reprt_code,bsns_year,corp_code,stock_code,thstrm_amount_연결재무제표_재무상태표_유동자산_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_비유동자산_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자산총계_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_유동부채_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_비유동부채_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_부채총계_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자본금_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_이익잉여금_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자본총계_2022.12.31 현재,thstrm_amount_연결재무제표_손익계산서_매출액_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_영업이익_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_법인세차감전 순이익_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_당기순이익_2022.01.01 ~ 2022.12.31
20230316001571,11011,2022,628189,95720,"434,029,833,476","356,762,396,686","790,792,230,162","379,836,993,112","46,026,109,257","425,863,102,369","58,700,796,000","228,633,418,597","364,929,127,793","933,284,596,402","27,552,372,229","7,316,423,153","3,109,290,078"
20230321001368,11011,2022,109806,4440,"177,346,858,131","234,093,669,152","411,440,527,283","89,724,618,087","50,872,661,431","140,597,279,518",,,"270,843,247,765","241,241,191,453","-6,978,041,314","-8,058,464,687","-5,880,604,781"
20230315001010,11011,2022,231442,33130,"53,629,206,921","37,325,499,594","90,954,706,515","6,730,732,315","2,091,314,163","8,822,046,478","18,557,633,500","43,311,625,921","82,132,660,037","34,714,775,588","2,060,791,123","3,764,377,101","2,748,803,667"
20230323001116,11011,2022,1013311,214180,"365,384,039,735","161,427,037,499","526,811,077,234","217,439,653,885","26,767,431,163","244,207,085,048","6,788,592,500","120,498,123,031","282,603,992,186","262,967,082,265","35,644,081,440","37,826,034,730","32,177,184,489"
20230315001273,11011,2022,249247,37270,"108,897,310,775","77,726,248,663","241,371,893,905","53,040,646,699","9,670,170,640","81,946,724,778","32,339,705,000","12,568,062,450","159,425,169,127","140,221,115,585","10,336,906,899","12,382,091,307","16,692,367,320"
20230323000956,11011,2022,1035368,425420,"54,503,038,938","28,371,955,633","82,874,994,571","16,068,280,601","6,225,303,900","22,293,584,501","1,138,100,000","35,778,796,272","60,581,410,070","63,746,725,969","6,513,363,749","6,777,896,143","6,722,151,652"
20230322001167,11011,2022,180865,31860,"23,686,559,130","58,441,672,042","82,927,763,581","22,300,463,182","766,434,462","23,066,897,644","43,286,059,000","-84,780,608,534","59,860,865,937","8,348,605,577","-6,474,345,726","-13,144,163,820","-15,192,557,773"
20230315001296,11011,2022,280688,46140,"198,036,274,627","50,339,646,914","248,375,921,541","68,844,330,451","3,921,149,324","72,765,479,775","10,731,777,500","147,412,556,518","175,610,441,766","197,640,357,676","12,086,916,454","15,914,681,967","9,622,516,573"
20230321000464,11011,2022,961570,290520,"42,318,797,796","30,120,398,375","72,439,196,171","10,228,607,367","633,771,234","10,862,378,601","7,964,681,000","36,773,043,108","61,576,817,570","21,815,309,134","-3,733,139,816","405,133,146","-400,891,592"
20230329001480,11011,2022,148364,3380,"4,756,365,991,493","8,512,622,307,308","13,268,988,298,801","5,220,519,370,734","2,989,085,435,925","8,209,604,806,659","11,242,047,800","1,576,701,262,601","5,059,383,492,142","13,775,295,981,364","941,306,774,707","616,005,224,415","569,034,806,372"
20230303000175,11011,2022,910947,155900,"14,392,755,852","37,428,676,453","51,821,432,305","2,780,729,724","1,869,394,249","4,650,123,973","76,000,020,000","-23,067,628,397","47,171,308,332","11,611,677,102","7,283,701,408","11,311,681,864","11,311,681,864"
20230323001244,11011,2022,246620,39420,"27,981,279,711","32,784,620,582","60,765,900,293","8,037,579,823","1,653,294,866","9,690,874,689","12,077,365,000","34,921,214,892","51,075,025,604","50,302,532,476","7,929,309,727","8,611,047,294","7,448,983,649"
20230322001105,11011,2022,481454,73240,"1,764,940,163,323","2,916,570,953,632","4,694,985,403,484","2,342,835,848,721","1,107,593,943,488","3,450,429,792,209","1,436,301,435,000","-614,340,857,092","1,244,555,611,275","3,559,158,461,842","23,135,670,517","-84,043,708,970","-77,469,716,124"
20230316000988,11011,2022,128315,37460,"770,787,811,141","222,450,920,249","993,238,731,390","471,571,368,825","23,633,785,259","495,205,154,084","8,309,261,000","221,905,738,485","498,033,577,306","2,922,015,004,340","88,492,683,439","85,903,755,564","77,998,504,635"
20230322001241,11011,2022,521390,144960,"305,806,613,388","327,473,091,969","633,279,705,357","257,236,888,612","110,135,981,937","367,372,870,549","4,369,262,400","178,166,486,519","265,906,834,808","352,878,764,242","14,124,593,851","28,853,374,760","20,263,943,320"
20230317000861,11011,2022,178790,79960,"244,774,976,261","141,350,811,227","386,125,787,488","90,534,481,517","16,929,512,629","107,463,994,146","3,930,000,000","253,277,932,124","278,661,793,342","559,811,298,016","27,751,409,294","30,835,334,944","22,957,023,437"
20230317001014,11011,2022,379229,60540,"80,662,127,598","88,077,625,382","168,739,752,980","57,771,364,236","7,941,888,901","65,713,253,137","13,066,653,000","53,234,088,535","103,026,499,843","174,365,922,924","11,094,289,090","11,354,414,541","9,016,191,587"
20230323001395,11011,2022,273615,30790,"68,846,398,820","28,617,053,043","97,463,451,863","86,096,854,972","3,812,863,150","89,909,718,122","13,624,072,500","-150,463,157,321","7,553,733,741","31,912,090,435","-9,626,618,095","-14,400,245,631","-14,400,245,631"
20230321001573,11011,2022,159616,34020,"8,098,893,728,490","14,950,888,071,431","23,049,781,799,921","8,059,455,534,052","4,910,035,982,000","12,969,491,516,052","3,256,061,215,000","58,813,720,119","10,080,290,283,869","15,421,058,082,388","1,106,120,868,237","-186,479,352,200","-453,149,865,549"
20230321001527,11011,2022,161426,8930,"245,348,143,574","864,342,790,608","1,109,690,934,182","347,726,498,635","37,216,465,762","384,942,964,397","34,311,842,000","461,187,744,661","724,747,969,785","1,046,054,210,838","67,626,014,492","73,179,718,929","69,035,321,647"
20230313000849,11011,2022,111704,42660,"7,822,464,527,787","4,413,200,777,089","12,235,665,304,876","10,672,486,378,148","818,206,994,770","11,490,693,372,918","541,453,345,000","-2,700,710,987,444","744,971,931,958","4,860,150,249,534","-1,613,564,533,698","-1,794,326,432,034","-1,744,778,447,657"
20230324000756,11011,2022,957373,168360,"43,444,194,888","29,317,637,656","72,761,832,544","40,237,095,577","6,384,061,737","46,621,157,314","5,322,071,000","9,761,046,080","26,140,675,230","61,158,301,940","6,352,849,380","5,789,184,074","5,240,363,309"
20230323001201,11011,2022,997812,183300,"141,948,984,584","245,847,519,958","387,796,504,542","85,941,139,516","44,188,789,048","130,129,928,564","5,010,223,500","175,798,979,966","257,666,575,978","288,376,003,971","55,397,524,906","53,077,846,243","41,966,780,348"
20230323001390,11011,2022,807555,133750,"50,645,033,160","42,907,765,964","93,552,799,124","22,177,340,763","5,633,762,554","27,811,103,317","11,703,538,500","41,393,879,317","65,741,695,807","64,468,046,391","2,000,608,357","2,640,604,864","2,112,779,377"
20230321001531,11011,2022,1042429,205500,"28,783,410,151","15,231,559,773","44,014,969,924","5,043,420,094","8,261,744,335","13,305,164,429","23,228,029,000","-66,401,164,558","30,709,805,495","5,759,731,909","-15,115,249,647","-18,477,295,408","-18,480,801,052"
20230315001362,11011,2022,139764,11090,"70,384,780,920","57,695,375,422","128,080,156,342","64,002,853,397","19,736,205,738","83,739,059,135","29,995,820,500","-14,666,846,079","44,341,097,207","205,956,336,083","-23,533,540,970","-22,814,475,314","-23,471,392,728"
20230329000572,11011,2022,537832,94940,"23,882,184,307","18,575,834,415","42,458,018,722","5,580,871,252","4,277,118,227","9,857,989,479","4,180,693,000","20,239,790,275","32,600,029,243","34,082,924,527","1,023,917,243","127,598,382","192,417,254"
20230313000732,11011,2022,140955,14680,"386,120,253,270","867,190,349,366","1,253,310,602,636","153,669,789,765","247,144,224,461","400,814,014,226","56,675,975,000","733,897,019,185","852,496,588,410","885,470,791,861","185,990,108,464","194,237,859,330","166,977,755,320"
20230316000854,11011,2022,117300,2710,"276,384,671,735","231,097,645,055","507,482,316,790","251,903,595,625","46,773,740,856","298,677,336,481","25,386,019,000","127,298,508,973","208,804,980,309","684,414,631,381","43,983,210,872","35,652,981,738","29,566,777,984"
20230323000530,11011,2022,1051065,236810,"32,204,759,431","51,137,121,851","83,341,881,282","18,782,216,806","27,365,860,590","46,148,077,396","1,697,542,600","4,410,894,198","37,193,803,886",,"2,279,310,361","-763,712,229","-469,248,834"
20230323001533,11011,2022,132211,2820,"231,592,368,174","292,841,951,530","524,434,319,704","278,933,732,249","95,054,450,039","373,988,182,288","12,607,989,000","32,686,124,229","150,446,137,416","506,691,214,360","-17,708,726,754","-17,208,554,984","-19,156,598,108"
20230322000433,11011,2022,609315,96640,"10,011,459,940","41,973,405,935","51,984,865,875","1,365,970,138","22,340,390,435","23,706,360,573","23,258,831,500","-108,468,857,634","28,278,505,302","10,524,579,463","-9,236,663,779","-14,781,878,695","-14,781,878,695"
20230317000800,11011,2022,127954,51500,"673,967,665,437","810,759,227,659","1,484,726,893,096","795,630,613,919","285,040,580,842","1,080,671,194,761","11,871,586,000","64,496,085,308","404,055,698,335","2,747,691,651,727","97,840,086,516","68,875,818,033","52,243,125,151"
20230323001568,11011,2022,1105621,227950,"38,889,151,241","70,324,052,895","109,213,204,136","11,329,686,761","657,045,791","11,986,732,552","10,030,173,100","-60,222,254,769","97,226,471,584",,,,
20230308000305,11011,2022,140052,3800,"159,792,789,945","525,706,455,515","685,499,245,460","66,206,527,143","4,622,803,645","70,829,330,788","11,090,000,000","575,403,555,222","614,669,914,672","346,240,916,103","65,335,254,196","71,307,823,551","54,406,655,264"
20230320000144,11011,2022,367455,92300,"95,149,292,827","107,389,213,465","202,538,506,292","85,507,232,996","24,792,387,091","110,299,620,087","9,336,408,000","40,489,853,101","92,238,886,205","209,867,814,847","8,325,096,083","6,239,413,469","4,658,947,077"
20230322001101,11011,2022,1047707,208710,"42,037,416,778","44,017,481,474","86,054,898,252","33,609,714,287","1,147,475,038","34,757,189,325","4,225,445,700","8,737,535,472","51,297,708,927","106,487,948,911","425,609,745","6,124,073,002","398,277,026"
20230323001348,11011,2022,660121,196490,"87,630,229,047","43,762,895,311","131,393,124,358","51,403,911,793","695,121,578","52,099,033,371","66,988,995,000","-92,149,573,267","79,294,090,987","53,205,792,749","-17,723,435,553","-25,289,425,090","-24,952,463,002"
20230323001467,11011,2022,620558,195990,"45,792,646,957","110,853,447,397","156,646,094,354","16,009,198,609","441,244,179","16,450,442,788","136,844,860,500","-87,192,720,566","140,195,651,566","22,112,070,761","-8,603,190,034","-8,144,650,218","-8,144,650,218"
20230321001549,11011,2022,141671,10470,"137,707,582,818","76,740,836,175","214,448,418,993","91,539,036,475","16,347,891,949","107,886,928,424","11,975,050,000","54,877,795,613","106,561,490,569","190,089,490,987","14,174,513,859","16,621,293,551","12,286,184,879"
20230323001449,11011,2022,190321,30200,"12,681,532,000,000","28,299,149,000,000","40,980,681,000,000","10,699,268,000,000","11,866,690,000,000","22,565,958,000,000","1,564,499,000,000","14,257,343,000,000","18,414,723,000,000","25,650,011,000,000","1,690,088,000,000","1,894,067,000,000","1,387,663,000,000"
20230331003463,11011,2022,105606,214330,"214,113,398,562","212,520,426,576","426,633,825,138","91,742,874,858","9,090,408,393","100,833,283,251","100,586,397,000","30,075,796,516","325,800,541,887","277,770,353,237","9,292,103,935","-17,157,797,244","-22,636,285,357"
20230323000547,11011,2022,121154,9780,"124,305,405,733","87,900,353,142","212,205,758,875","71,550,981,907","7,507,609,381","79,058,591,288","8,800,000,000","122,377,639,146","133,147,167,587","204,298,999,216","24,682,798,489","23,572,500,888","18,124,645,500"
20230321000896,11011,2022,141273,10600,"47,853,937,546","12,353,875,336","60,207,812,882","21,067,404,415","1,342,887,664","22,410,292,079","33,216,052,000","-68,841,864,370","37,797,520,803","190,937,399,357","2,559,154,200","-5,027,218,767","-6,418,574,859"
20230323001217,11011,2022,137359,19170,"196,541,780,854","164,994,277,442","361,536,058,296","27,167,237,503","3,610,533,102","30,777,770,605","27,592,495,000","115,830,155,825","330,758,287,691","209,287,627,763","-34,018,686,326","-34,781,537,279","-35,308,829,351"
20230320000812,11011,2022,1142075,163730,"40,967,707,096","20,376,548,287","61,344,255,383","11,504,954,301","4,424,436,063","15,929,390,364","4,652,871,000","5,955,766,592","45,414,865,019","90,102,336,029","5,399,405,891","2,217,554,355","1,916,854,467"
20230323000536,11011,2022,201742,48430,"83,145,703,268","60,351,701,534","143,497,404,802","21,725,360,832","3,395,775,206","25,121,136,038","5,760,000,000","107,092,710,702","118,376,268,764","190,072,028,203","-438,926,717","1,873,357,454","866,467,097"
20230317000873,11011,2022,1046391,217330,"19,388,886,841","21,831,461,158","41,220,347,999","33,929,850,518","1,634,280,412","35,564,130,930","8,934,294,000","-52,302,403,358","5,656,217,069","760,777,445","-11,497,462,671","-18,691,657,916","-18,771,226,009"
20230321000671,11011,2022,359261,72950,"51,475,967,517","32,042,201,413","83,518,168,930","13,350,615,070","2,070,490,285","15,421,105,355","3,115,429,500","48,695,555,336","68,097,063,575","93,008,781,370","2,517,704,911","2,496,476,257","2,195,696,334"
20230323001440,11011,2022,958664,162300,"124,739,360,837","36,836,701,403","161,576,062,240","87,303,810,382","11,337,653,829","98,641,464,211",,,"62,934,598,029","381,031,986,592","15,869,285,462","8,642,870,315","5,887,782,591"
20230321001449,11011,2022,360595,86280,"8,181,858,080,896","5,695,926,419,400","13,877,784,500,296","4,343,758,217,774","2,654,413,994,564","6,998,172,212,338","18,750,000,000","6,679,226,432,679","6,879,612,287,958","26,981,880,971,123","1,798,516,596,130","1,597,421,189,524","1,192,805,576,043"
20230407003437,11011,2022,536329,106520,"27,105,023,884","51,969,942,845","79,074,966,729","23,150,139,116","7,418,995,920","30,569,135,036","36,509,037,000","-165,217,957,349","48,505,831,693","14,950,055,919","-6,176,360,925","-49,949,562,081","-45,737,799,422"
20230316000928,11011,2022,133812,4360,"351,597,176,858","929,376,609,742","1,280,973,786,600","214,731,007,148","62,764,000,111","277,495,007,259","11,498,970,000","817,650,780,092","1,003,478,779,341","1,290,350,585,813","45,146,617,926","65,902,605,150","105,527,037,527"
20230421000558,11011,2022,666064,108860,"46,745,131,726","59,834,820,832","106,579,952,558","18,942,332,427","16,101,402,648","35,043,735,075",,"-28,020,038,973","71,536,217,483","50,869,207,977","4,991,403,673","7,641,361,382","7,726,342,543"
20230321000512,11011,2022,820352,131760,"41,112,886,685","36,571,477,377","77,684,364,062","36,161,873,569","6,949,094,793","43,110,968,362","21,463,396,500","-59,781,242,740","34,573,395,700","81,411,384,326","6,667,476,994","6,674,384,027","5,913,666,350"
20230321000951,11011,2022,991298,189330,"24,291,182,753","4,508,952,668","28,800,135,421","5,903,464,121","2,167,906,756","8,071,370,877","3,013,642,000","-6,459,893,976","20,728,764,544","9,896,926,397","-4,926,220,793","-4,544,584,658","-4,544,584,658"
20230321001034,11011,2022,1335930,321550,"40,294,599,146","55,964,166,674","96,258,765,820","30,109,893,342","3,862,172,032","33,972,065,374","12,688,048,000","-103,293,385,747","62,286,700,446",,"-25,640,393,911","-31,402,338,378","-31,402,338,378"
20230323001337,11011,2022,362292,60590,"89,836,284,227","98,063,242,849","187,899,527,076","74,658,466,590","17,278,022,799","91,936,489,389","12,090,510,000","-32,477,093,136","95,963,037,687","165,205,513,710","11,716,633,712","-37,602,660","6,039,908,051"
20230316000330,11011,2022,608839,96690,"129,394,297,931","66,754,957,290","196,149,255,221","49,006,855,542","423,752,754","49,430,608,296","80,491,974,000","24,046,298,673","146,718,646,925","64,887,675,060","346,816,277","5,923,856,836","6,113,751,844"
20230321001399,11011,2022,535746,63080,"41,361,797,748","547,755,030,577","589,116,828,325","172,536,299,669","125,456,826,969","297,993,126,638","3,297,596,000","173,278,752,024","291,123,701,687",,"-26,428,837,731","-67,281,027,164","-70,606,522,807"
20230320000992,11011,2022,190756,67900,"44,281,097,643","236,807,913,035","281,089,010,678","57,125,390,316","24,185,514,243","81,310,904,559","9,099,829,500","171,298,744,292","199,778,106,119","123,802,551,618","33,495,881,696","30,784,577,942","24,633,946,113"
20230320000518,11011,2022,540863,83450,"178,862,203,312","72,969,257,708","251,831,461,020","43,245,956,020","7,237,232,193","50,483,188,213","4,658,872,500","181,218,236,963","201,348,272,807","312,847,806,399","56,941,198,199","59,391,414,527","47,601,992,003"
20230323000030,11011,2022,1051092,241820,"58,624,921,278","29,312,876,603","87,937,797,881","48,290,402,943","6,003,775,602","54,294,178,545","5,978,618,000","-39,530,542,719","33,643,619,336","37,217,226,663","-8,245,365,421","-4,011,235,671","-4,011,235,671"
20230321001264,11011,2022,537337,92600,"96,734,701,591","18,072,782,975","114,807,484,566","31,753,896,454","8,945,160,273","40,699,056,727","12,541,758,500","-51,357,851,696","74,108,427,839","92,593,551,509","-32,085,591,690","-31,397,920,198","-36,318,430,235"
20230320000607,11011,2022,127167,2810,"367,906,365,552","256,301,697,321","624,208,062,873","98,086,686,392","14,088,131,352","112,174,817,744","9,233,474,000","425,649,744,294","512,033,245,129","492,512,781,495","19,352,102,542","57,476,265,429","57,700,063,384"
20230302000553,11011,2022,104388,7690,"746,044,369,391","753,049,289,212","1,499,093,658,603","494,386,760,683","146,518,939,521","640,905,700,204","45,053,080,000","694,477,434,215","858,187,958,399","1,601,774,176,672","96,930,520,486","97,677,168,367","73,532,423,341"
20230321001334,11011,2022,261443,36570,"2,691,079,974,940","1,746,552,475,841","4,437,632,450,781","515,348,529,125","723,735,079,124","1,239,083,608,249","10,977,011,000","3,409,408,748,470","3,198,548,842,532","2,571,792,281,800","559,006,120,606","609,050,943,296","435,990,309,263"
20230322000321,11011,2022,1153105,318410,"43,746,960,570","39,934,043,985","83,681,004,555","6,534,051,838","4,309,244,963","10,843,296,801","2,777,621,500","18,132,213,356","72,837,707,754","45,266,822,991","1,907,469,460","1,549,625,296","1,021,885,578"
20230315000812,11011,2022,158112,2200,"143,085,577,838","202,435,762,266","345,521,340,104","46,154,487,123","18,449,568,178","64,604,055,301","20,000,000,000","246,864,229,802","280,917,284,803","341,420,236,472","25,702,536,748","26,947,914,214","20,317,167,712"
20230310001031,11011,2022,132725,3080,"87,306,335,639","83,478,951,698","170,785,287,337","24,401,347,807","8,981,864,289","33,383,212,096","10,010,000,000","82,467,713,349","137,402,075,241","66,379,257,981","1,904,947,045","2,530,076,201","3,936,366,206"
20230323001379,11011,2022,1150515,389260,"126,652,274,359","193,993,277,470","320,645,551,829","48,140,160,160","165,466,631,001","213,606,791,161","1,705,000,000","77,932,716,201","107,038,760,668","87,994,198,408","25,586,563,219","31,946,312,570","26,830,121,997"
20230321001568,11011,2022,1397620,328130,"68,050,191,900","29,102,882,807","97,153,074,707","9,446,098,952","18,797,318,141","28,243,417,093",,,"68,909,657,614","13,865,732,451","-50,650,984,769","-39,117,907,070","-39,117,907,070"
20230321001338,11011,2022,1037214,256940,"43,310,497,201","42,248,309,949","85,558,807,150","32,059,097,193","1,232,208,322","33,291,305,515","9,374,329,000","-27,455,143,614","52,267,501,635","14,617,273,604","-8,614,814,503","-13,877,118,090","-12,040,326,889"
20230315001343,11011,2022,815767,123420,"77,615,717,315","326,519,296,212","404,135,013,527","27,115,496,142","154,696,136,139","181,811,632,281","5,734,921,000","156,113,271,851","222,323,381,246","134,045,125,478","892,993,172","-162,632,189","-532,578,590"
20230322000367,11011,2022,599106,94860,"26,241,282,028","21,986,306,000","48,227,588,028","8,867,321,070","503,917,329","9,371,238,399","10,445,977,500","-15,002,420,602","38,856,349,629","36,692,244,482","-2,374,139,776","-1,508,338,858","-2,424,972,786"
20230315000694,11011,2022,137252,8040,"230,815,046,192","250,858,677,259","481,673,723,451","245,773,663,699","4,929,011,573","250,702,675,272","70,572,300,000","26,801,582,362","230,971,048,179","631,567,233,187","15,251,124,105","-2,691,294,414","1,035,395,608"
20230323000167,11011,2022,139083,13310,"239,223,281,935","445,180,193,077","684,403,475,012","214,847,349,639","224,543,267,060","439,390,616,699","19,403,291,000","146,266,854,391","245,012,858,313","597,770,521,543","46,187,932,130","37,369,365,496","32,781,426,825"
20230324000002,11011,2022,763358,136510,"11,492,285,908","16,785,583,109","28,277,869,017","51,053,448,151","29,377,918","51,082,826,069",,,,"11,700,288,696","1,734,891,546","-48,897,986,637","-76,046,603,443"
20230322000118,11011,2022,961507,258610,"37,935,730,179","90,934,510,352","128,870,240,531","51,860,286,008","15,510,043,451","67,370,329,459","11,073,381,000","-38,839,588,874","61,499,911,072","86,003,347,816","-3,545,647,691","-22,280,893,229","-21,685,770,057"
20230316001388,11011,2022,341916,48260,"687,517,799,033","684,803,050,889","1,372,320,849,922","919,035,596,016","90,740,000,474","1,009,775,596,490","86,486,118,802","328,428,159,052","362,545,253,432","1,053,472,241,641","234,569,311,795","202,238,451,504","144,201,264,045"
20230322001313,11011,2022,163196,2220,"105,439,726,347","233,715,245,146","339,154,971,493","112,789,046,543","51,833,292,072","164,622,338,615","13,348,730,000","147,320,703,330","174,532,632,878","255,229,322,550","4,031,740,572","-228,335,431","-1,327,709,294"
20230322001303,11011,2022,216647,30530,"363,309,799,710","1,452,216,183,093","1,815,525,982,803","462,128,565,778","32,242,942,382","494,371,508,160","38,618,990,500","648,454,064,559","1,321,154,474,643","881,011,689,232","104,998,891,405",,"128,758,921,016"
20230321001200,11011,2022,108135,5250,"1,261,978,231,373","2,330,082,503,550","3,592,060,734,923","1,052,354,393,520","572,662,822,131","1,625,017,215,651","26,579,335,000","959,149,904,040","1,967,043,519,272","2,079,559,970,740","71,159,596,357","29,629,471,910","58,897,358,703"
20230315001368,11011,2022,109718,3960,"578,399,925,027","589,852,742,258","1,168,252,667,285","489,700,196,443","74,719,981,691","564,420,178,134","45,841,235,000","416,382,235,370","603,832,489,151","2,018,752,698,679","97,652,234,741","85,136,003,481","73,810,464,942"
20230321000795,11011,2022,994994,187790,"44,789,520,123","25,135,217,675","69,924,737,798","44,254,524,975","961,525,552","45,216,050,527","13,709,286,000","-14,631,309,126","24,708,687,271","66,804,959,543","-3,548,846,665","-12,275,471,796","-12,275,471,796"
20230316001376,11011,2022,113261,10170,"149,413,068,050","102,665,464,151","252,078,532,201","120,153,520,176","26,396,929,165","146,550,449,341","37,154,327,500","-2,402,069,137","105,528,082,860","190,108,508,492","3,461,490,495","-3,087,528,620","-3,084,071,605"
20230320001017,11011,2022,137368,2870,"77,923,645,859","34,494,250,766","112,417,896,625","27,715,048,317","2,355,207,349","30,070,255,666","17,479,350,000","71,238,947,489","82,347,640,959","18,781,761,719","-4,202,051,316","-7,535,495,421","-7,535,495,421"
20230323000483,11011,2022,519252,89230,"23,157,352,636","80,982,130,834","104,139,483,470","21,230,085,905","21,066,941,444","42,297,027,349","18,162,109,400","-54,746,830,265","61,842,456,121","46,601,511,930","-2,309,018,889","-22,993,556,181","-22,595,130,455"
20230323001531,11011,2022,1226410,352480,"101,889,958,594","77,060,710,577","178,950,669,171","42,648,864,550","2,117,162,895","44,766,027,445","87,263,077,450","47,273,813,654","134,184,641,726","130,605,728,419","17,452,497,154","19,336,215,448","16,459,825,510"
20230320000345,11011,2022,1053540,220100,"45,364,870,779","43,351,387,802","88,716,258,581","13,781,687,827","4,651,327,943","18,433,015,770","11,051,077,500","-62,307,320,700","70,283,242,811","12,573,624,103","-12,934,275,144","-14,006,947,398","-14,010,877,367"
20230314000948,11011,2022,201733,32540,"59,360,392,273","75,421,790,973","134,782,183,246","32,734,258,293","16,749,781,825","49,484,040,118","6,965,804,500","67,912,016,456","85,298,143,128","85,911,499,261","4,141,688,797","4,663,662,047","4,497,197,063"
20230323001080,11011,2022,415646,192650,"466,745,600,822","358,611,491,950","825,357,092,772","309,084,260,231","14,618,114,169","323,702,374,400","6,925,844,500","270,544,761,556","501,654,718,372","1,368,643,532,370","96,666,082,963","105,543,183,337","85,027,475,219"
20230320000691,11011,2022,100939,860,"318,471,402,195","639,319,912,637","957,791,314,832","190,999,008,997","87,946,523,075","278,945,532,072","13,821,795,600","531,251,017,606","678,845,782,760","673,166,188,482","4,405,118,561","-19,952,330,091","11,666,578,220"
20230321000850,11011,2022,1139035,277880,"176,414,627,239","56,500,811,728","232,915,438,967","146,445,829,197","41,362,298,473","187,808,127,670","9,321,676,000","12,113,305,901","45,107,311,297","148,783,063,129","4,927,723,769","3,530,169,580","3,124,589,356"
20230420000543,11011,2022,986898,318010,"47,798,455,871","27,036,398,984","74,834,854,855","6,932,585,391","5,235,517,863","12,168,103,254","3,964,669,000","37,776,494,687","62,666,751,601","26,113,221,456","4,062,759,172","5,191,974,582",
20230322000207,11011,2022,1047451,208370,"20,758,491,438","22,492,138,437","45,107,321,235","8,808,635,607","3,404,023,599","12,212,659,206","10,840,282,000","-15,422,744,350","32,894,662,029","27,685,710,222","2,319,433,587","2,689,417,188","2,650,365,206"
20230323001382,11011,2022,1179617,256840,"142,065,470,756","90,455,925,028","232,521,395,784","14,243,409,490","28,179,858,488","42,423,267,978","6,758,248,800","-219,749,604,778","190,098,127,806","42,303,378,385","-10,096,839,835","-45,853,074,824","-44,541,824,089"
20230320000991,11011,2022,569646,143540,"52,398,355,070","29,712,731,426","82,111,086,496","28,607,481,148","13,259,597,002","41,867,078,150","22,299,947,500","-18,632,485,642","40,244,008,346","49,532,401,438","-16,372,791,501","-24,940,386,791","-25,689,309,977"
20230321000687,11011,2022,152260,16920,"89,951,570,442","84,857,581,857","174,809,152,299","98,569,994,292","14,757,640,871","113,327,635,163","13,246,769,000","20,996,842,279","61,481,517,136","168,362,798,218","4,389,154,378","4,640,768,823","2,738,724,725"
20230321001473,11011,2022,362238,79980,"280,186,390,814","513,573,236,693","793,759,627,507","289,591,977,541","122,895,702,402","412,487,679,943","172,500,000,000","179,201,895,602","381,271,947,564","1,021,725,981,973","-83,009,289,041","-102,207,246,216","-81,474,057,070"
20230321001098,11011,2022,172680,5160,"409,370,153,002","465,407,167,394","874,777,320,396","282,582,237,198","37,708,172,328","320,290,409,526","54,244,482,000","174,644,519,961","554,486,910,870","860,529,534,483","1,177,844,051","-677,654,911","2,243,412,239"
20230307000542,11011,2022,126380,5930,"218,470,581,000,000","229,953,926,000,000","448,424,507,000,000","78,344,852,000,000","15,330,051,000,000","93,674,903,000,000","897,514,000,000","337,946,407,000,000","354,749,604,000,000","302,231,360,000,000","43,376,630,000,000","46,440,474,000,000","55,654,077,000,000"
20230321000355,11011,2022,398668,65510,"70,418,666,231","106,793,291,409","177,211,957,640","55,303,864,717","12,464,109,224","67,767,973,941","5,945,185,500","92,737,598,829","109,443,983,699","109,422,419,574","18,986,113,008","18,280,029,378","16,627,974,661"
20230321001108,11011,2022,533924,131400,"33,092,076,528","87,459,985,500","120,552,062,028","44,482,782,650","5,131,494,381","49,614,277,031","16,033,720,500","-11,429,767,442","70,937,784,997","58,070,355,128","-2,861,439,150","-10,530,293,953","-10,696,976,801"
20230321001015,11011,2022,340272,50760,"56,308,881,487","52,329,229,278","108,638,110,765","39,445,914,413","3,759,006,647","43,204,921,060","8,167,339,000","40,642,104,121","65,433,189,705","82,459,528,154","-1,589,921,950","54,496,929","-2,838,746,359"
20230320000827,11011,2022,145437,12170,"48,796,748,867","24,361,776,550","73,158,525,417","21,086,467,111","19,802,379,215","40,888,846,326","42,295,414,000","-27,078,368,494","32,269,679,091","18,582,454,837","-8,969,913,874","-16,916,858,189","-16,916,858,189"
